application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission
4887,Male,False,3.53,STEM,Hispanic,700.0,4.0,Health Care,Admit
4888,Female,True,3.03,Humanities,,580.0,4.0,Health Care,
4889,Male,False,3.26,Humanities,Other,630.0,3.0,Investment Banking,
4890,Female,False,2.98,Humanities,White,570.0,5.0,Health Care,
4891,Male,False,3.39,Business,White,740.0,5.0,Nonprofit/Gov,
4892,Male,True,3.03,Humanities,,590.0,4.0,PE/VC,
4893,Male,True,3.15,Humanities,,600.0,3.0,Investment Banking,
4894,Female,False,3.17,Humanities,White,640.0,3.0,Nonprofit/Gov,
4895,Female,True,3.13,Business,,650.0,6.0,Investment Banking,
4896,Male,False,3.28,Humanities,White,620.0,4.0,Nonprofit/Gov,
4897,Male,False,3.17,Business,Asian,660.0,6.0,Consulting,
4898,Female,True,3.27,STEM,,660.0,5.0,Health Care,
4899,Male,False,3.45,Business,Black,720.0,4.0,Other,
4900,Male,False,3.38,STEM,Asian,640.0,5.0,Health Care,
4901,Male,False,3.31,Business,White,660.0,6.0,Technology,Admit
4902,Female,True,2.65,Humanities,,570.0,6.0,Investment Banking,
4903,Female,False,3.36,Humanities,Asian,710.0,6.0,Nonprofit/Gov,Admit
4904,Male,False,3.34,Humanities,White,570.0,6.0,PE/VC,
4905,Male,False,3.15,Business,Hispanic,630.0,4.0,Investment Banking,
4906,Male,False,3.36,Humanities,Asian,640.0,5.0,Consulting,
4907,Male,True,3.31,Business,,690.0,5.0,Investment Banking,
4908,Male,False,3.19,Humanities,Asian,610.0,7.0,Technology,
4909,Male,False,3.35,Business,White,580.0,3.0,PE/VC,
4910,Male,False,3.14,Business,Asian,620.0,5.0,Investment Banking,
4911,Male,True,3.28,Business,,690.0,6.0,Financial Services,
4912,Male,True,3.09,Humanities,,630.0,3.0,Consulting,
4913,Female,False,3.49,Humanities,Asian,720.0,4.0,Consulting,
4914,Female,False,3.41,Humanities,Asian,680.0,6.0,Nonprofit/Gov,Admit
4915,Male,True,3.21,Humanities,,700.0,3.0,Financial Services,Admit
4916,Male,False,3.32,Humanities,White,610.0,6.0,Technology,
4917,Male,True,3.27,STEM,,640.0,7.0,Technology,
4918,Female,False,3.19,Business,Black,620.0,6.0,Other,
4919,Male,False,3.17,Business,White,610.0,5.0,Nonprofit/Gov,
4920,Female,True,3.19,Humanities,,650.0,6.0,Consulting,
4921,Male,False,3.28,STEM,White,630.0,5.0,Health Care,
4922,Male,False,3.33,Business,Black,690.0,6.0,Consulting,
4923,Female,False,3.34,STEM,Black,610.0,6.0,Consulting,
4924,Female,False,3.19,STEM,Black,570.0,4.0,Investment Banking,
4925,Male,False,3.24,Humanities,White,630.0,5.0,Consulting,
4926,Male,False,3.56,Humanities,Hispanic,670.0,6.0,Consulting,Admit
4927,Male,False,3.27,Humanities,Other,620.0,5.0,Consulting,
4928,Male,False,3.41,Humanities,Asian,670.0,6.0,Financial Services,Admit
4929,Male,False,3.49,Business,Hispanic,690.0,4.0,Nonprofit/Gov,
4930,Female,False,3.27,Humanities,Black,660.0,5.0,Consulting,Admit
4931,Male,False,2.85,Business,Black,570.0,5.0,Consulting,
4932,Female,True,2.99,Humanities,,570.0,5.0,Consulting,
4933,Male,False,3.2,STEM,Hispanic,630.0,4.0,Financial Services,
4934,Female,False,3.05,Business,Other,680.0,5.0,Consulting,
4935,Female,False,3.31,STEM,Hispanic,600.0,4.0,Consulting,
4936,Male,False,3.15,Humanities,White,580.0,5.0,Consulting,
4937,Male,True,3.13,STEM,,640.0,7.0,Financial Services,
4938,Female,False,3.48,Humanities,Black,710.0,5.0,Consulting,Waitlist
4939,Male,False,2.97,Humanities,Asian,620.0,6.0,Consulting,
4940,Male,False,3.13,Humanities,White,600.0,5.0,Nonprofit/Gov,
4941,Male,False,3.14,Humanities,Black,580.0,8.0,PE/VC,
4942,Male,False,3.09,Business,White,650.0,5.0,Consulting,
4943,Female,True,3.26,STEM,,630.0,6.0,Other,
4944,Female,False,3.36,Business,Other,700.0,6.0,Consulting,Admit
4945,Male,False,3.37,Business,White,660.0,6.0,PE/VC,Admit
4946,Male,True,3.42,Humanities,,650.0,5.0,Consulting,
4947,Female,False,3.51,Business,Black,680.0,4.0,Consulting,
4948,Female,False,3.32,STEM,Asian,660.0,5.0,Investment Banking,
4949,Female,False,3.39,Humanities,Black,710.0,4.0,Consulting,
4950,Male,False,3.26,Humanities,White,660.0,5.0,PE/VC,Admit
4951,Female,True,3.35,Business,,710.0,5.0,Consulting,
4952,Female,True,3.21,STEM,,580.0,6.0,Consulting,
4953,Female,False,3.26,STEM,Hispanic,630.0,5.0,Nonprofit/Gov,
4954,Male,False,3.31,STEM,Asian,670.0,6.0,Nonprofit/Gov,
4955,Male,False,3.33,Humanities,Asian,700.0,5.0,Consulting,
4956,Male,False,3.57,STEM,Asian,720.0,7.0,Financial Services,
4957,Male,False,3.28,Humanities,Asian,660.0,5.0,Nonprofit/Gov,
4958,Male,False,3.26,Business,White,630.0,4.0,PE/VC,
4959,Male,True,3.3,Business,,680.0,5.0,PE/VC,
4960,Male,True,3.12,Humanities,,650.0,3.0,Consulting,
4961,Female,True,3.04,Business,,640.0,6.0,PE/VC,
4962,Male,False,3.21,Humanities,Black,600.0,5.0,Consulting,
4963,Male,False,3.13,Humanities,Hispanic,670.0,7.0,PE/VC,
4964,Female,True,3.1,Humanities,,690.0,6.0,Investment Banking,
4965,Male,False,3.38,Humanities,White,660.0,5.0,Financial Services,Admit
4966,Male,False,3.21,Humanities,Other,610.0,2.0,Nonprofit/Gov,
4967,Female,False,3.18,STEM,White,670.0,5.0,Health Care,
4968,Male,False,3.0,Business,Asian,650.0,5.0,PE/VC,
4969,Male,False,3.13,Humanities,White,630.0,4.0,Technology,
4970,Male,False,3.34,Humanities,Asian,690.0,6.0,Financial Services,
4971,Male,False,3.24,Business,Hispanic,660.0,5.0,Energy,
4972,Male,False,3.0,Business,White,600.0,6.0,Nonprofit/Gov,
4973,Female,False,3.18,STEM,Hispanic,610.0,3.0,PE/VC,
4974,Female,False,3.59,Humanities,White,750.0,3.0,Consulting,Admit
4975,Female,False,3.24,Business,Hispanic,660.0,6.0,Investment Banking,
4976,Female,True,3.18,Humanities,,680.0,4.0,Consulting,
4977,Male,False,3.42,STEM,Asian,710.0,4.0,Technology,Admit
4978,Male,True,3.28,Business,,610.0,5.0,PE/VC,
4979,Female,False,2.98,Business,Hispanic,610.0,5.0,CPG,
4980,Male,True,3.09,STEM,,590.0,2.0,Technology,
4981,Male,False,3.16,Humanities,Black,610.0,5.0,Other,
4982,Male,False,3.26,STEM,Asian,610.0,4.0,Financial Services,
4983,Female,False,3.24,STEM,Asian,690.0,6.0,Consulting,
4984,Female,True,3.19,Business,,650.0,5.0,Other,
4985,Female,False,3.26,STEM,Asian,610.0,6.0,PE/VC,
4986,Male,False,3.31,Humanities,Asian,640.0,4.0,Consulting,
4987,Male,False,3.55,STEM,White,720.0,5.0,PE/VC,
4988,Male,False,3.45,Humanities,Black,690.0,5.0,Financial Services,Admit
4989,Female,False,2.92,Humanities,White,570.0,6.0,PE/VC,
4990,Female,True,3.44,STEM,,650.0,4.0,Health Care,
4991,Male,False,3.37,Humanities,Hispanic,650.0,3.0,PE/VC,
4992,Female,False,3.2,Business,White,720.0,6.0,Consulting,
4993,Female,True,3.46,STEM,,630.0,6.0,Nonprofit/Gov,
4994,Male,False,3.31,Business,White,630.0,5.0,Consulting,
4995,Female,False,3.29,Business,Asian,670.0,5.0,Financial Services,
4996,Male,False,3.38,Business,Other,680.0,7.0,Consulting,
4997,Female,False,3.18,STEM,Hispanic,580.0,5.0,Consulting,
4998,Female,True,3.27,Business,,600.0,5.0,Financial Services,
4999,Female,True,3.14,STEM,,590.0,5.0,Nonprofit/Gov,
5000,Female,False,3.1,Humanities,White,580.0,6.0,Consulting,
5001,Male,True,3.35,STEM,,760.0,5.0,PE/VC,Admit
5002,Female,False,3.36,Business,Hispanic,650.0,4.0,Nonprofit/Gov,
5003,Female,False,3.35,STEM,Black,710.0,3.0,Consulting,Admit
5004,Female,False,3.3,Humanities,Black,620.0,6.0,Investment Banking,
5005,Male,False,3.06,Humanities,Other,580.0,5.0,Technology,
5006,Female,False,3.39,Business,Other,780.0,5.0,Other,
5007,Female,False,3.03,STEM,Other,610.0,7.0,Technology,
5008,Male,True,3.35,Business,,570.0,6.0,Consulting,
5009,Male,False,3.31,STEM,Hispanic,670.0,6.0,Technology,
5010,Male,True,3.07,STEM,,590.0,3.0,Investment Banking,
5011,Male,False,3.4,Business,Asian,590.0,6.0,Consulting,
5012,Male,False,3.45,Business,Asian,590.0,6.0,Nonprofit/Gov,
5013,Female,False,3.22,Humanities,White,600.0,4.0,Consulting,
5014,Male,False,3.25,Humanities,Other,710.0,6.0,Consulting,Admit
5015,Female,True,3.32,Business,,650.0,6.0,Technology,
5016,Female,True,3.3,Humanities,,670.0,5.0,Technology,Admit
5017,Male,True,3.14,STEM,,730.0,5.0,Technology,
5018,Female,True,3.14,Business,,650.0,4.0,Investment Management,
5019,Male,False,3.34,Business,Asian,700.0,6.0,PE/VC,Admit
5020,Male,False,3.22,Humanities,White,630.0,4.0,Consulting,
5021,Female,False,3.15,Business,White,570.0,5.0,Technology,
5022,Male,True,3.29,STEM,,670.0,4.0,Consulting,Admit
5023,Male,False,3.06,Business,Black,620.0,5.0,Nonprofit/Gov,
5024,Female,False,3.19,STEM,Asian,670.0,4.0,Consulting,
5025,Female,False,2.98,Humanities,White,590.0,8.0,Nonprofit/Gov,
5026,Female,False,3.35,Humanities,Asian,610.0,4.0,PE/VC,
5027,Male,False,3.44,Humanities,Asian,690.0,5.0,Other,Admit
5028,Female,True,3.43,STEM,,640.0,4.0,Financial Services,
5029,Female,False,3.33,STEM,Asian,700.0,6.0,Investment Banking,
5030,Male,False,3.14,Business,Asian,570.0,5.0,PE/VC,
5031,Male,True,2.87,Humanities,,590.0,5.0,Technology,
5032,Male,False,3.28,Business,Hispanic,690.0,7.0,Investment Management,
5033,Female,False,3.22,Business,White,600.0,4.0,Other,
5034,Male,False,3.3,Business,Hispanic,660.0,4.0,Technology,
5035,Female,True,3.06,Humanities,,600.0,4.0,Other,
5036,Female,True,3.14,Humanities,,650.0,3.0,Consulting,
5037,Female,True,3.49,Humanities,,630.0,7.0,Consulting,
5038,Male,False,3.01,STEM,Asian,600.0,6.0,PE/VC,
5039,Female,False,3.35,STEM,White,650.0,5.0,PE/VC,
5040,Male,False,3.32,Humanities,Hispanic,680.0,5.0,Consulting,
5041,Male,True,3.38,Humanities,,740.0,3.0,Consulting,
5042,Female,False,3.31,Humanities,Asian,640.0,6.0,Technology,
5043,Male,False,3.3,Business,White,660.0,6.0,Consulting,
5044,Female,False,3.22,Business,Asian,710.0,4.0,PE/VC,Admit
5045,Male,False,3.1,STEM,Hispanic,610.0,5.0,PE/VC,
5046,Male,False,3.43,STEM,Asian,630.0,5.0,Consulting,
5047,Female,False,3.33,Humanities,Black,570.0,5.0,Consulting,
5048,Female,False,3.21,STEM,Black,650.0,5.0,Investment Banking,
5049,Male,True,3.05,Humanities,,600.0,6.0,Technology,
5050,Male,False,3.54,Humanities,Asian,710.0,6.0,Nonprofit/Gov,
5051,Female,False,3.28,Business,Hispanic,650.0,6.0,Consulting,
5052,Female,True,3.37,STEM,,740.0,6.0,PE/VC,
5053,Female,False,3.37,Business,Asian,640.0,4.0,Media/Entertainment,
5054,Male,True,3.31,Humanities,,660.0,4.0,CPG,
5055,Male,False,3.34,Humanities,Black,710.0,5.0,Investment Banking,
5056,Female,False,3.39,STEM,White,690.0,5.0,Technology,Admit
5057,Male,False,3.07,Business,Asian,600.0,6.0,Financial Services,
5058,Male,True,3.44,Humanities,,660.0,4.0,PE/VC,
5059,Female,False,3.19,Humanities,Other,640.0,4.0,Financial Services,
5060,Male,True,3.38,Humanities,,620.0,5.0,PE/VC,
5061,Male,False,3.2,Humanities,Asian,600.0,5.0,PE/VC,
5062,Female,False,3.07,Business,White,620.0,5.0,Financial Services,
5063,Female,False,3.36,Business,Black,580.0,6.0,Financial Services,
5064,Female,False,3.13,Humanities,Asian,650.0,5.0,PE/VC,
5065,Male,False,3.27,Humanities,Black,670.0,5.0,Nonprofit/Gov,
5066,Male,False,3.13,STEM,White,580.0,4.0,Technology,
5067,Male,False,3.44,Humanities,White,650.0,5.0,Technology,
5068,Female,False,3.34,Humanities,Black,740.0,4.0,Consulting,Admit
5069,Male,True,3.17,Business,,620.0,3.0,Consulting,
5070,Male,False,3.31,Business,Black,630.0,6.0,Investment Banking,
5071,Male,True,3.11,Humanities,,600.0,5.0,Nonprofit/Gov,
5072,Male,True,3.21,STEM,,650.0,5.0,PE/VC,
5073,Female,False,3.23,Business,Black,650.0,4.0,PE/VC,
5074,Male,False,3.18,Humanities,Hispanic,640.0,4.0,PE/VC,
5075,Male,False,3.25,STEM,Asian,640.0,4.0,Nonprofit/Gov,
5076,Male,True,3.3,Humanities,,690.0,6.0,Nonprofit/Gov,
5077,Female,False,3.08,STEM,Black,590.0,6.0,Nonprofit/Gov,
5078,Female,True,3.16,Business,,620.0,6.0,Nonprofit/Gov,
5079,Male,False,3.15,Humanities,Asian,680.0,5.0,PE/VC,
5080,Male,True,3.19,Business,,570.0,5.0,Consulting,
5081,Male,False,3.52,STEM,Asian,700.0,5.0,Investment Banking,
5082,Female,True,3.25,Business,,640.0,5.0,Technology,
5083,Female,False,3.27,Humanities,Black,650.0,5.0,PE/VC,
5084,Female,True,3.43,Business,,620.0,4.0,CPG,
5085,Male,False,3.48,Humanities,Other,750.0,4.0,Investment Banking,Admit
5086,Male,True,3.11,STEM,,630.0,6.0,Technology,
5087,Male,False,3.13,STEM,Asian,610.0,5.0,Consulting,
5088,Male,False,3.33,Humanities,Other,680.0,6.0,Consulting,
5089,Male,True,3.28,Humanities,,660.0,6.0,Other,
5090,Female,False,3.27,Humanities,Hispanic,620.0,6.0,PE/VC,
5091,Male,False,3.02,STEM,Hispanic,650.0,5.0,Financial Services,
5092,Female,True,3.3,Business,,670.0,5.0,Technology,
5093,Male,True,3.22,Humanities,,680.0,5.0,Investment Banking,Waitlist
5094,Female,True,3.5,Humanities,,720.0,7.0,Other,
5095,Female,False,3.38,Humanities,White,780.0,6.0,Consulting,Admit
5096,Female,True,3.45,Humanities,,670.0,4.0,Nonprofit/Gov,
5097,Male,True,3.32,Humanities,,600.0,4.0,Consulting,
5098,Male,False,3.45,Humanities,Asian,650.0,5.0,PE/VC,
5099,Female,True,2.91,STEM,,590.0,5.0,Investment Management,
5100,Female,False,3.09,Business,Asian,590.0,6.0,Technology,
5101,Male,False,3.27,Business,Asian,650.0,5.0,Investment Banking,
5102,Male,False,3.42,Humanities,Other,590.0,5.0,Consulting,
5103,Male,False,3.11,Business,Black,590.0,5.0,Consulting,
5104,Male,False,3.25,Humanities,White,640.0,5.0,Consulting,
5105,Male,False,3.22,Humanities,Black,610.0,4.0,Investment Banking,
5106,Female,False,3.27,Business,White,600.0,6.0,Consulting,
5107,Female,True,2.94,Humanities,,590.0,5.0,Investment Banking,
5108,Male,False,3.08,STEM,Other,670.0,5.0,Technology,
5109,Female,True,3.18,Humanities,,600.0,4.0,Consulting,
5110,Male,False,3.34,Business,Asian,730.0,5.0,Consulting,
5111,Male,True,3.51,Business,,680.0,5.0,Other,
5112,Female,False,3.25,Humanities,White,600.0,4.0,Investment Banking,
5113,Female,False,3.11,Business,Asian,600.0,5.0,Consulting,
5114,Male,True,3.05,STEM,,600.0,6.0,Investment Banking,
5115,Male,True,3.54,STEM,,670.0,5.0,Technology,Admit
5116,Male,False,3.28,Humanities,Asian,600.0,5.0,Health Care,
5117,Female,True,2.99,Business,,590.0,7.0,Other,
5118,Male,True,3.23,Humanities,,570.0,6.0,Consulting,
5119,Female,False,3.31,STEM,White,710.0,5.0,Investment Banking,
5120,Male,False,3.38,STEM,Hispanic,670.0,4.0,Consulting,
5121,Male,False,3.28,Business,Hispanic,630.0,5.0,Consulting,
5122,Female,False,3.38,Business,White,740.0,5.0,Consulting,
5123,Male,False,3.24,Business,Other,640.0,6.0,Nonprofit/Gov,
5124,Male,False,3.49,Humanities,Other,710.0,5.0,Financial Services,
5125,Female,False,3.03,Humanities,Black,620.0,4.0,Technology,
5126,Male,True,3.31,Humanities,,690.0,4.0,Investment Banking,
5127,Female,False,3.21,Business,Asian,580.0,4.0,Consulting,
5128,Male,True,3.24,STEM,,680.0,6.0,Consulting,
5129,Male,False,3.3,Humanities,White,720.0,5.0,PE/VC,
5130,Male,False,3.44,STEM,Black,770.0,5.0,Investment Banking,
5131,Female,False,3.44,Humanities,Asian,730.0,7.0,Technology,Admit
5132,Female,True,3.48,Humanities,,690.0,5.0,Nonprofit/Gov,
5133,Male,False,3.4,Humanities,Asian,670.0,5.0,Consulting,
5134,Male,False,3.62,Humanities,Asian,700.0,6.0,Technology,Admit
5135,Male,False,3.35,Humanities,Hispanic,750.0,4.0,Consulting,Admit
5136,Female,False,3.06,STEM,White,610.0,5.0,Retail,
5137,Female,False,3.13,Business,Asian,650.0,7.0,Other,
5138,Female,False,3.24,Business,Asian,610.0,6.0,Real Estate,
5139,Male,False,3.28,STEM,White,640.0,4.0,Health Care,
5140,Male,False,3.31,Humanities,Black,700.0,6.0,Investment Banking,
5141,Male,False,3.33,Humanities,White,600.0,5.0,Financial Services,
5142,Female,False,3.51,STEM,White,730.0,3.0,Financial Services,Admit
5143,Male,False,3.19,STEM,Black,700.0,5.0,Technology,
5144,Male,False,3.41,Humanities,Black,730.0,5.0,PE/VC,Admit
5145,Male,False,3.05,Humanities,White,670.0,5.0,PE/VC,
5146,Male,False,3.42,Business,White,670.0,4.0,CPG,
5147,Male,False,3.44,Humanities,Black,740.0,5.0,Technology,
5148,Male,True,3.35,Humanities,,660.0,7.0,Financial Services,
5149,Female,True,3.41,Business,,710.0,6.0,Other,
5150,Female,True,3.15,Humanities,,600.0,4.0,PE/VC,
5151,Male,False,3.43,STEM,Black,780.0,6.0,Financial Services,
5152,Male,False,3.08,STEM,Asian,600.0,6.0,Nonprofit/Gov,
5153,Male,True,3.48,Humanities,,700.0,4.0,Consulting,
5154,Male,False,3.42,Business,Black,650.0,5.0,Real Estate,
5155,Female,False,3.17,Humanities,White,610.0,4.0,Technology,
5156,Female,False,3.08,Business,Asian,620.0,4.0,Investment Banking,
5157,Male,False,3.04,Humanities,Hispanic,610.0,7.0,Nonprofit/Gov,
5158,Female,False,3.25,Humanities,Asian,630.0,6.0,Consulting,
5159,Male,True,3.41,Humanities,,630.0,4.0,PE/VC,
5160,Female,True,3.57,Humanities,,760.0,4.0,Investment Banking,
5161,Female,True,3.35,Business,,630.0,5.0,Consulting,
5162,Female,True,3.0,Business,,650.0,4.0,Financial Services,
5163,Female,False,3.49,Business,Black,640.0,5.0,Consulting,
5164,Male,False,3.2,Business,Asian,620.0,4.0,Other,
5165,Male,False,2.93,Humanities,White,590.0,7.0,Financial Services,
5166,Female,False,3.41,Humanities,Asian,730.0,5.0,Technology,Admit
5167,Female,False,3.25,STEM,Black,720.0,6.0,Consulting,
5168,Female,True,3.19,STEM,,630.0,5.0,PE/VC,
5169,Male,True,3.29,STEM,,660.0,6.0,Technology,
5170,Male,True,3.25,Business,,670.0,4.0,PE/VC,
5171,Female,False,3.33,Business,White,670.0,4.0,Consulting,
5172,Female,False,3.24,STEM,Asian,660.0,4.0,Technology,
5173,Female,False,3.57,STEM,Hispanic,690.0,4.0,PE/VC,
5174,Female,True,3.27,STEM,,670.0,6.0,Financial Services,Admit
5175,Female,False,3.36,Humanities,Hispanic,600.0,5.0,CPG,
5176,Female,False,3.24,Business,White,590.0,6.0,Other,
5177,Male,False,3.26,STEM,White,690.0,6.0,PE/VC,
5178,Female,False,3.39,STEM,Asian,650.0,4.0,Energy,
5179,Male,False,3.41,Humanities,Asian,670.0,7.0,Technology,
5180,Male,False,3.31,Humanities,Asian,610.0,5.0,CPG,
5181,Female,True,3.5,STEM,,740.0,4.0,Nonprofit/Gov,
5182,Female,False,3.52,Humanities,Hispanic,740.0,4.0,Technology,
5183,Male,False,3.28,STEM,Black,660.0,6.0,Other,
5184,Female,False,3.41,STEM,Black,680.0,5.0,Consulting,
5185,Female,True,3.26,STEM,,700.0,3.0,Consulting,
5186,Female,True,3.47,Humanities,,680.0,4.0,PE/VC,
5187,Male,False,3.27,Business,Asian,620.0,5.0,Investment Banking,
5188,Male,True,3.32,Humanities,,740.0,7.0,Consulting,
5189,Male,True,3.1,Humanities,,620.0,5.0,Consulting,
5190,Male,False,3.17,Business,Black,570.0,4.0,Consulting,
5191,Female,False,3.14,Humanities,Asian,620.0,6.0,Investment Banking,
5192,Male,False,3.26,STEM,Other,650.0,4.0,Health Care,
5193,Male,True,3.24,Business,,630.0,5.0,Nonprofit/Gov,
5194,Male,True,3.24,Business,,740.0,4.0,Consulting,Admit
5195,Male,True,3.31,STEM,,650.0,6.0,Health Care,
5196,Male,False,3.37,Business,Black,650.0,3.0,Nonprofit/Gov,
5197,Female,False,3.15,Humanities,White,620.0,5.0,Investment Banking,
5198,Male,False,3.4,Humanities,Black,720.0,5.0,Consulting,
5199,Male,False,3.09,Humanities,Black,600.0,4.0,Investment Banking,
5200,Female,True,3.36,Humanities,,650.0,5.0,Technology,
5201,Female,False,3.19,Humanities,Hispanic,590.0,5.0,Investment Banking,
5202,Male,True,3.3,Humanities,,700.0,6.0,Consulting,
5203,Male,False,3.29,STEM,White,670.0,5.0,Nonprofit/Gov,
5204,Female,False,3.53,Humanities,White,690.0,6.0,PE/VC,
5205,Female,False,3.19,Business,Black,700.0,5.0,Technology,
5206,Male,False,3.22,Humanities,Asian,660.0,6.0,Consulting,
5207,Male,False,3.12,STEM,Black,660.0,6.0,Financial Services,
5208,Male,False,3.03,Humanities,Hispanic,590.0,6.0,Other,
5209,Female,True,3.25,STEM,,700.0,5.0,PE/VC,
5210,Male,False,3.04,Business,Other,570.0,4.0,Other,
5211,Male,False,3.32,Humanities,White,650.0,7.0,Real Estate,
5212,Male,True,3.24,Business,,660.0,4.0,Real Estate,
5213,Male,False,3.05,Humanities,Asian,590.0,6.0,Real Estate,
5214,Male,False,3.21,Business,White,750.0,4.0,Consulting,Admit
5215,Male,False,3.35,Humanities,Asian,610.0,6.0,Real Estate,
5216,Male,True,3.38,Humanities,,700.0,3.0,Consulting,
5217,Male,False,3.21,Business,White,640.0,5.0,Technology,
5218,Male,False,2.89,Humanities,Black,570.0,5.0,PE/VC,
5219,Male,False,3.19,Humanities,Black,650.0,5.0,PE/VC,
5220,Female,False,3.24,Business,Black,690.0,5.0,Technology,
5221,Female,False,3.31,Business,Hispanic,660.0,5.0,PE/VC,Admit
5222,Female,False,3.18,STEM,White,640.0,4.0,Consulting,
5223,Female,False,3.35,Business,White,670.0,5.0,Nonprofit/Gov,Admit
5224,Female,True,3.05,STEM,,630.0,6.0,Health Care,
5225,Male,True,3.39,Business,,660.0,6.0,PE/VC,
5226,Male,False,3.29,Humanities,Asian,660.0,5.0,Health Care,
5227,Male,True,3.27,Humanities,,660.0,5.0,Health Care,Admit
5228,Female,False,3.04,STEM,Hispanic,630.0,6.0,Nonprofit/Gov,
5229,Female,False,2.98,Humanities,White,640.0,5.0,Health Care,
5230,Female,False,3.07,STEM,White,640.0,5.0,Technology,
5231,Male,True,3.48,Humanities,,760.0,5.0,Consulting,Admit
5232,Male,False,3.55,Business,White,710.0,4.0,PE/VC,
5233,Male,True,3.11,Business,,590.0,4.0,Consulting,
5234,Female,False,3.27,STEM,Hispanic,570.0,8.0,Nonprofit/Gov,
5235,Female,True,3.18,Business,,620.0,4.0,Consulting,
5236,Female,False,3.26,Humanities,Asian,680.0,6.0,Technology,Admit
5237,Male,True,2.96,Humanities,,570.0,4.0,Technology,
5238,Male,True,3.32,Business,,690.0,4.0,Investment Banking,
5239,Female,True,3.34,STEM,,680.0,5.0,Other,
5240,Male,False,3.31,STEM,Hispanic,660.0,5.0,PE/VC,Admit
5241,Male,True,3.29,Humanities,,650.0,3.0,Consulting,
5242,Male,True,3.13,Humanities,,670.0,5.0,Consulting,
5243,Male,False,3.38,Business,Black,670.0,5.0,CPG,
5244,Male,True,3.13,Business,,590.0,5.0,Investment Banking,
5245,Female,True,3.27,Humanities,,610.0,4.0,Consulting,
5246,Male,True,3.18,Humanities,,600.0,7.0,Nonprofit/Gov,
5247,Male,True,3.24,Business,,630.0,7.0,Investment Banking,
5248,Male,False,3.63,STEM,White,780.0,7.0,Investment Banking,
5249,Male,True,3.01,Business,,660.0,5.0,Consulting,
5250,Female,True,3.17,STEM,,660.0,5.0,Nonprofit/Gov,
5251,Female,False,3.38,Business,Hispanic,720.0,5.0,Financial Services,Admit
5252,Female,False,3.13,Humanities,White,590.0,4.0,Nonprofit/Gov,
5253,Female,False,3.38,Business,Asian,710.0,5.0,Financial Services,Admit
5254,Male,False,3.38,Humanities,Asian,690.0,4.0,PE/VC,
5255,Male,True,3.4,Business,,670.0,5.0,Other,
5256,Male,False,3.23,Humanities,White,610.0,4.0,Financial Services,
5257,Female,True,3.39,Humanities,,680.0,6.0,Investment Banking,
5258,Male,False,3.26,STEM,Black,590.0,6.0,Consulting,
5259,Female,True,3.17,STEM,,610.0,4.0,Investment Management,
5260,Male,False,3.23,Humanities,Asian,620.0,5.0,Investment Banking,
5261,Male,False,3.28,Humanities,Black,740.0,3.0,Consulting,
5262,Female,False,3.48,STEM,Black,750.0,6.0,PE/VC,Admit
5263,Male,False,3.12,Business,Other,610.0,4.0,Consulting,
5264,Female,False,3.31,Business,White,650.0,7.0,Investment Banking,
5265,Female,False,3.18,Business,White,670.0,5.0,Other,
5266,Female,True,3.12,STEM,,570.0,4.0,Consulting,
5267,Male,True,3.05,Humanities,,620.0,4.0,Financial Services,
5268,Male,True,3.42,STEM,,650.0,4.0,Consulting,
5269,Female,False,3.48,Humanities,Hispanic,630.0,6.0,Other,
5270,Male,True,3.35,Business,,680.0,5.0,Consulting,
5271,Female,False,3.57,Humanities,Black,710.0,4.0,Technology,
5272,Male,True,3.32,Business,,600.0,5.0,Consulting,
5273,Male,False,2.95,Humanities,White,630.0,4.0,Financial Services,
5274,Male,False,3.44,Business,White,750.0,3.0,PE/VC,Admit
5275,Female,False,3.35,Humanities,Hispanic,670.0,3.0,Nonprofit/Gov,Admit
5276,Female,False,3.15,Humanities,Asian,640.0,5.0,PE/VC,
5277,Female,False,3.33,Business,White,660.0,5.0,Technology,
5278,Female,False,3.27,Business,Black,700.0,4.0,Technology,
5279,Male,False,3.49,STEM,Other,700.0,6.0,Nonprofit/Gov,
5280,Male,False,3.24,Business,Asian,710.0,5.0,Nonprofit/Gov,
5281,Male,False,3.07,Humanities,White,600.0,5.0,Financial Services,
5282,Male,True,3.04,Humanities,,590.0,6.0,Investment Management,
5283,Male,False,3.21,Humanities,White,620.0,3.0,Consulting,
5284,Female,False,3.28,STEM,Hispanic,600.0,5.0,Investment Banking,
5285,Male,False,3.29,Humanities,Asian,670.0,7.0,Financial Services,Admit
5286,Male,True,3.25,STEM,,620.0,4.0,Investment Banking,
5287,Male,True,3.54,Humanities,,700.0,5.0,Consulting,
5288,Male,True,3.2,Business,,720.0,5.0,Investment Banking,
5289,Male,False,3.44,Business,Black,760.0,5.0,Consulting,Admit
5290,Male,True,3.35,Business,,730.0,5.0,Health Care,
5291,Male,True,3.28,Business,,570.0,5.0,Technology,
5292,Male,False,3.25,Business,Hispanic,610.0,5.0,CPG,
5293,Male,False,3.18,Humanities,Asian,660.0,7.0,Consulting,
5294,Female,False,3.14,Humanities,Asian,600.0,4.0,PE/VC,
5295,Male,False,3.38,Business,Hispanic,680.0,6.0,Consulting,
